datum,M01AB,M01AE,N02BA,N02BE,N05B,N05C,R03,R06,Year,Month,Weekday Name,Day,Weekday_Name,is_weekend,Total_Sales,Season
2014-07-29,2.34,0.68,1.0,13.0,15.0,3.0,0.0,5.0,2014,7,Tuesday,29,Tuesday,0,40.019999999999996,Summer
2014-07-30,0.68,1.34,5.0,13.5,14.0,0.0,6.0,4.5,2014,7,Wednesday,30,Wednesday,0,45.019999999999996,Summer
2014-07-31,3.0,0.34,4.0,10.5,8.0,0.0,0.0,1.0,2014,7,Thursday,31,Thursday,0,26.84,Summer
2014-08-01,2.0,1.0,2.2,14.0,17.0,1.0,0.0,1.0,2014,8,Friday,1,Friday,0,38.2,Summer
2014-08-02,5.0,2.01,6.0,29.0,12.0,0.0,5.0,3.0,2014,8,Saturday,2,Saturday,1,62.01,Summer
2014-08-03,5.0,1.0,3.0,6.0,5.0,5.0,0.0,0.0,2014,8,Sunday,3,Sunday,1,25.0,Summer
2014-08-04,4.0,5.02,6.0,21.5,14.0,0.0,0.0,4.0,2014,8,Monday,4,Monday,0,54.519999999999996,Summer
2014-08-05,2.0,1.34,3.0,17.1,9.0,0.0,0.0,0.0,2014,8,Tuesday,5,Tuesday,0,32.44,Summer
2014-08-06,6.0,5.0,1.4,17.0,7.0,1.0,1.0,1.0,2014,8,Wednesday,6,Wednesday,0,39.4,Summer
2014-08-07,3.34,2.68,3.0,33.0,13.0,1.0,0.0,2.0,2014,8,Thursday,7,Thursday,0,58.019999999999996,Summer
2014-08-08,5.02,4.02,5.0,13.0,12.0,3.0,2.0,2.0,2014,8,Friday,8,Friday,0,46.04,Summer
2014-08-09,4.0,1.34,6.0,19.0,24.0,3.0,0.0,5.9,2014,8,Saturday,9,Saturday,1,63.24,Summer
2014-08-10,4.0,0.34,4.0,3.0,4.0,0.0,0.0,2.0,2014,8,Sunday,10,Sunday,1,17.34,Summer
2014-08-11,8.0,5.36,9.2,20.0,18.0,0.0,0.0,2.0,2014,8,Monday,11,Monday,0,62.56,Summer
2014-08-12,0.0,1.36,4.5,10.0,8.0,1.0,0.0,4.6,2014,8,Tuesday,12,Tuesday,0,29.46,Summer
2014-08-13,1.34,3.34,1.0,20.3,11.0,0.0,0.0,7.0,2014,8,Wednesday,13,Wednesday,0,43.980000000000004,Summer
2014-08-14,4.0,2.34,6.0,14.4,13.0,0.0,0.0,6.0,2014,8,Thursday,14,Thursday,0,45.74,Summer
2014-08-15,4.34,4.02,7.0,13.2,15.0,2.0,3.0,2.0,2014,8,Friday,15,Friday,0,50.56,Summer
2014-08-16,8.0,2.43,5.0,19.0,27.0,2.0,0.0,1.0,2014,8,Saturday,16,Saturday,1,64.43,Summer
2014-08-17,0.34,0.68,2.0,6.5,7.0,0.0,0.0,1.0,2014,8,Sunday,17,Sunday,1,17.52,Summer
2014-08-18,4.34,6.0,3.1,16.5,21.0,3.0,10.0,2.0,2014,8,Monday,18,Monday,0,65.94,Summer
2014-08-19,11.34,6.35,5.0,16.1,13.0,1.0,3.0,1.1,2014,8,Tuesday,19,Tuesday,0,56.89,Summer
2014-08-20,5.34,5.34,1.4,9.0,10.0,2.0,0.0,1.0,2014,8,Wednesday,20,Wednesday,0,34.08,Summer
2014-08-21,3.0,1.0,2.0,18.0,16.0,1.0,0.0,2.2,2014,8,Thursday,21,Thursday,0,43.2,Summer
2014-08-22,6.34,1.34,5.0,19.0,15.0,0.0,0.0,1.0,2014,8,Friday,22,Friday,0,47.68,Summer
2014-08-23,3.0,3.02,1.0,25.6,5.0,0.0,0.0,4.0,2014,8,Saturday,23,Saturday,1,41.620000000000005,Summer
2014-08-24,3.0,2.175,3.0,7.0,12.0,0.0,1.0,0.0,2014,8,Sunday,24,Sunday,1,28.175,Summer
2014-08-25,4.01,3.175,3.0,21.2,21.0,0.0,0.0,0.0,2014,8,Monday,25,Monday,0,52.385,Summer
2014-08-26,2.34,5.34,3.0,31.0,14.0,1.0,1.0,3.0,2014,8,Tuesday,26,Tuesday,0,60.68,Summer
2014-08-27,3.34,8.02,4.0,21.0,14.0,0.0,0.0,3.0,2014,8,Wednesday,27,Wednesday,0,53.36,Summer
2014-08-28,2.34,5.36,6.0,32.67,19.0,0.0,4.0,0.0,2014,8,Thursday,28,Thursday,0,69.37,Summer
2014-08-29,6.34,3.68,5.0,26.28,18.0,1.0,0.0,3.0,2014,8,Friday,29,Friday,0,63.3,Summer
2014-08-30,3.68,3.02,7.0,13.0,13.0,1.0,0.0,4.0,2014,8,Saturday,30,Saturday,1,44.7,Summer
2014-08-31,0.0,2.68,1.0,15.0,13.0,0.0,7.0,2.0,2014,8,Sunday,31,Sunday,1,40.68,Summer
2014-09-01,3.34,1.715,1.0,15.5,15.0,0.0,0.0,5.5,2014,9,Monday,1,Monday,0,42.055,Autumn
2014-09-02,2.34,4.68,5.2,20.14,7.0,0.0,2.0,3.0,2014,9,Tuesday,2,Tuesday,0,44.36,Autumn
2014-09-03,7.0,6.34,4.0,22.18,12.0,0.0,2.0,3.0,2014,9,Wednesday,3,Wednesday,0,56.519999999999996,Autumn
2014-09-04,5.68,5.34,3.0,17.6,21.0,1.0,0.0,1.0,2014,9,Thursday,4,Thursday,0,54.620000000000005,Autumn
2014-09-05,4.0,0.779,3.0,15.6,15.0,2.0,0.0,2.0,2014,9,Friday,5,Friday,0,42.379,Autumn
2014-09-06,5.34,5.0,2.4,15.7,30.0,2.0,5.0,3.1,2014,9,Saturday,6,Saturday,1,68.53999999999999,Autumn
2014-09-07,2.0,5.515,5.0,7.0,9.0,0.0,0.0,1.0,2014,9,Sunday,7,Sunday,1,29.515,Autumn
2014-09-08,1.0,5.36,3.5,20.8,15.0,0.0,1.0,4.0,2014,9,Monday,8,Monday,0,50.66,Autumn
2014-09-09,6.34,2.34,4.0,29.2,17.0,0.0,2.0,1.2,2014,9,Tuesday,9,Tuesday,0,62.08,Autumn
2014-09-10,4.34,3.34,3.5,37.8,12.0,0.0,0.0,1.0,2014,9,Wednesday,10,Wednesday,0,61.98,Autumn
2014-09-11,0.0,1.34,4.0,32.2,15.0,0.0,10.0,0.0,2014,9,Thursday,11,Thursday,0,62.540000000000006,Autumn
2014-09-12,2.68,2.67,1.0,20.0,19.0,0.0,8.0,1.0,2014,9,Friday,12,Friday,0,54.35,Autumn
2014-09-13,3.0,5.36,4.4,56.85,20.0,0.0,1.0,3.0,2014,9,Saturday,13,Saturday,1,93.61,Autumn
2014-09-14,1.34,2.0,2.0,19.5,6.0,0.0,6.0,0.0,2014,9,Sunday,14,Sunday,1,36.84,Autumn
2014-09-15,1.34,3.0,5.4,28.2,9.0,0.0,1.0,0.0,2014,9,Monday,15,Monday,0,47.94,Autumn
2014-09-16,4.0,2.68,0.0,59.3,13.0,0.0,0.0,0.0,2014,9,Tuesday,16,Tuesday,0,78.97999999999999,Autumn
2014-09-17,2.34,6.0,4.0,39.6,11.0,2.0,19.0,4.0,2014,9,Wednesday,17,Wednesday,0,87.94,Autumn
2014-09-18,3.0,2.02,1.0,44.0,7.0,0.0,0.0,1.0,2014,9,Thursday,18,Thursday,0,58.019999999999996,Autumn
2014-09-19,2.0,4.34,7.8,23.0,8.0,0.0,22.0,0.0,2014,9,Friday,19,Friday,0,67.14,Autumn
2014-09-20,4.34,1.855,4.5,20.6,14.0,1.0,2.0,0.0,2014,9,Saturday,20,Saturday,1,48.295,Autumn
2014-09-21,1.0,3.02,6.0,12.4,7.0,0.0,0.0,3.0,2014,9,Sunday,21,Sunday,1,32.42,Autumn
2014-09-22,3.34,4.0,5.5,34.2,10.0,1.0,0.0,2.0,2014,9,Monday,22,Monday,0,60.040000000000006,Autumn
2014-09-23,3.0,3.34,5.5,26.0,10.0,0.0,1.0,2.0,2014,9,Tuesday,23,Tuesday,0,50.84,Autumn
2014-09-24,6.0,3.34,1.4,24.7,14.0,0.0,0.0,0.0,2014,9,Wednesday,24,Wednesday,0,49.44,Autumn
2014-09-25,4.68,6.34,8.2,49.15,15.0,1.0,1.0,5.0,2014,9,Thursday,25,Thursday,0,90.37,Autumn
2014-09-26,4.0,3.68,3.5,38.0,22.0,2.0,0.0,1.0,2014,9,Friday,26,Friday,0,74.18,Autumn
2014-09-27,4.0,2.0,6.0,46.3,18.0,0.0,0.0,4.0,2014,9,Saturday,27,Saturday,1,80.3,Autumn
2014-09-28,0.34,2.68,1.0,21.2,6.0,0.0,0.0,2.0,2014,9,Sunday,28,Sunday,1,33.22,Autumn
2014-09-29,7.0,3.68,2.3,29.8,12.0,0.0,10.0,4.0,2014,9,Monday,29,Monday,0,68.78,Autumn
2014-09-30,10.0,5.34,4.0,61.3,10.0,2.0,22.0,2.0,2014,9,Tuesday,30,Tuesday,0,116.64,Autumn
2014-10-01,2.34,0.0,2.4,44.0,15.0,0.0,11.0,2.0,2014,10,Wednesday,1,Wednesday,0,76.74000000000001,Autumn
2014-10-02,2.0,4.99,5.0,23.9,11.0,0.0,2.0,1.0,2014,10,Thursday,2,Thursday,0,49.89,Autumn
2014-10-03,4.33,1.34,5.9,44.14,12.0,0.0,11.0,2.0,2014,10,Friday,3,Friday,0,80.71000000000001,Autumn
2014-10-04,4.68,7.766,8.0,49.9,12.0,1.0,25.0,0.0,2014,10,Saturday,4,Saturday,1,108.346,Autumn
2014-10-05,2.0,3.34,3.0,19.0,1.0,0.0,0.0,3.0,2014,10,Sunday,5,Sunday,1,31.34,Autumn
2014-10-06,5.34,1.365,2.4,69.875,13.0,1.0,0.0,1.0,2014,10,Monday,6,Monday,0,93.98,Autumn
2014-10-07,3.0,4.34,2.2,41.7,17.0,1.0,5.0,0.0,2014,10,Tuesday,7,Tuesday,0,74.24000000000001,Autumn
2014-10-08,3.68,6.0,7.0,50.0,17.0,0.0,0.0,2.0,2014,10,Wednesday,8,Wednesday,0,85.68,Autumn
2014-10-09,1.0,4.69,6.0,48.2,10.0,2.0,5.0,0.0,2014,10,Thursday,9,Thursday,0,76.89,Autumn
2014-10-10,4.34,2.68,9.0,28.8,24.0,3.0,6.0,0.5,2014,10,Friday,10,Friday,0,78.32,Autumn
2014-10-11,3.34,3.68,5.0,35.9,15.0,0.0,0.0,5.0,2014,10,Saturday,11,Saturday,1,67.92,Autumn
2014-10-12,3.0,0.33,1.5,22.5,7.0,0.0,5.0,2.0,2014,10,Sunday,12,Sunday,1,41.33,Autumn
2014-10-13,1.68,4.0,6.2,31.9,11.0,0.0,1.0,2.0,2014,10,Monday,13,Monday,0,57.78,Autumn
2014-10-14,3.0,5.41,4.8,31.8,7.0,0.0,11.0,0.0,2014,10,Tuesday,14,Tuesday,0,63.010000000000005,Autumn
2014-10-15,1.33,6.35,3.5,23.7,14.0,1.0,2.0,4.0,2014,10,Wednesday,15,Wednesday,0,55.879999999999995,Autumn
2014-10-16,6.775,3.5103125,2.9375,58.921875,9.0625,0.625,5.0,2.1875,2014,10,Thursday,16,Thursday,0,89.0196875,Autumn
2014-10-17,3.0,2.34,3.4,42.0,22.0,3.0,0.0,2.0,2014,10,Friday,17,Friday,0,77.74000000000001,Autumn
2014-10-18,4.0,6.0,5.5,21.4,24.0,0.0,3.0,2.0,2014,10,Saturday,18,Saturday,1,65.9,Autumn
2014-10-19,3.33,3.0,2.0,13.9,9.0,0.0,6.0,1.0,2014,10,Sunday,19,Sunday,1,38.230000000000004,Autumn
2014-10-20,3.34,5.66,7.3,35.4,25.0,2.0,0.0,1.0,2014,10,Monday,20,Monday,0,79.7,Autumn
2014-10-21,2.34,4.34,6.4,14.3,11.0,0.0,20.0,1.0,2014,10,Tuesday,21,Tuesday,0,59.38,Autumn
2014-10-22,3.33,2.0,2.6,20.9,7.0,0.0,2.0,1.0,2014,10,Wednesday,22,Wednesday,0,38.83,Autumn
2014-10-23,1.34,4.33,0.0,32.2,7.0,1.0,0.0,0.0,2014,10,Thursday,23,Thursday,0,45.870000000000005,Autumn
2014-10-24,3.67,2.67,6.3,49.4,18.0,0.0,5.0,1.0,2014,10,Friday,24,Friday,0,86.03999999999999,Autumn
2014-10-25,2.33,5.14,1.0,31.0,21.0,0.0,2.0,5.0,2014,10,Saturday,25,Saturday,1,67.47,Autumn
2014-10-26,3.34,1.0,1.6,30.4,6.0,0.0,1.0,1.0,2014,10,Sunday,26,Sunday,1,44.339999999999996,Autumn
2014-10-27,8.34,4.55,4.0,25.3,17.0,1.0,3.0,0.0,2014,10,Monday,27,Monday,0,63.19,Autumn
2014-10-28,4.0,3.48,10.0,40.4,23.0,0.0,0.0,2.0,2014,10,Tuesday,28,Tuesday,0,82.88,Autumn
2014-10-29,5.0,1.0,6.6,41.0,20.0,2.0,27.0,1.0,2014,10,Wednesday,29,Wednesday,0,103.6,Autumn
2014-10-30,0.0,1.0,5.0,20.3,11.0,1.0,2.0,0.0,2014,10,Thursday,30,Thursday,0,40.3,Autumn
2014-10-31,2.0,2.45,4.0,31.0,16.0,0.0,0.0,2.0,2014,10,Friday,31,Friday,0,57.45,Autumn
2014-11-01,2.33,2.34,3.5,43.8,22.0,0.0,7.0,1.0,2014,11,Saturday,1,Saturday,1,81.97,Autumn
2014-11-02,4.0,0.0,1.0,2.0,3.5,0.0,0.0,1.0,2014,11,Sunday,2,Sunday,1,11.5,Autumn
2014-11-03,7.0,4.33,1.0,27.8,19.0,0.0,5.0,1.0,2014,11,Monday,3,Monday,0,65.13,Autumn
2014-11-04,6.33,1.0,5.2,26.5,15.0,0.0,0.0,1.0,2014,11,Tuesday,4,Tuesday,0,55.03,Autumn
2014-11-05,0.0,1.68,4.0,27.0,19.0,3.0,1.0,0.0,2014,11,Wednesday,5,Wednesday,0,55.68,Autumn
2014-11-06,6.0,2.34,5.2,23.4,23.0,1.0,0.0,0.0,2014,11,Thursday,6,Thursday,0,60.94,Autumn
2014-11-07,6.0,10.34,5.5,15.8,32.0,1.0,0.0,1.0,2014,11,Friday,7,Friday,0,71.64,Autumn
2014-11-08,12.0,7.02,6.0,34.4,24.0,0.0,17.0,2.2,2014,11,Saturday,8,Saturday,1,102.62,Autumn
2014-11-09,3.34,4.34,2.9,23.0,20.0,0.0,2.0,1.0,2014,11,Sunday,9,Sunday,1,56.58,Autumn
2014-11-10,1.0,5.32,3.3,24.3,13.0,0.0,7.0,1.0,2014,11,Monday,10,Monday,0,54.92,Autumn
2014-11-11,8.0,4.0,2.0,23.0,18.0,0.0,8.0,2.0,2014,11,Tuesday,11,Tuesday,0,65.0,Autumn
2014-11-12,3.0,5.0,4.0,25.0,16.0,0.0,3.0,0.0,2014,11,Wednesday,12,Wednesday,0,56.0,Autumn
2014-11-13,8.0,2.0,5.0,33.2,10.0,0.0,0.0,2.2,2014,11,Thursday,13,Thursday,0,60.400000000000006,Autumn
2014-11-14,5.34,0.0,6.0,29.4,20.0,1.0,2.0,3.0,2014,11,Friday,14,Friday,0,66.74,Autumn
2014-11-15,4.33,5.34,5.0,23.6,20.0,2.0,2.0,2.0,2014,11,Saturday,15,Saturday,1,64.27000000000001,Autumn
2014-11-16,2.0,2.68,6.0,18.6,13.0,1.0,0.0,0.0,2014,11,Sunday,16,Sunday,1,43.28,Autumn
2014-11-17,9.0,5.01,5.5,23.0,23.0,1.0,10.0,0.2,2014,11,Monday,17,Monday,0,76.71,Autumn
2014-11-18,2.67,2.0,5.0,19.3,10.5,1.0,0.0,1.0,2014,11,Tuesday,18,Tuesday,0,41.47,Autumn
2014-11-19,1.34,3.67,10.0,32.0,17.0,0.0,10.0,4.0,2014,11,Wednesday,19,Wednesday,0,78.00999999999999,Autumn
2014-11-20,4.0,7.0,5.0,18.8,13.0,0.0,8.0,0.0,2014,11,Thursday,20,Thursday,0,55.8,Autumn
2014-11-21,1.34,1.34,3.0,22.4,16.0,0.0,2.0,1.0,2014,11,Friday,21,Friday,0,47.08,Autumn
2014-11-22,6.0,2.34,3.0,23.7,15.0,1.0,8.0,1.4,2014,11,Saturday,22,Saturday,1,60.44,Autumn
2014-11-23,4.0,3.68,6.0,22.3,11.0,0.0,0.0,1.1,2014,11,Sunday,23,Sunday,1,48.080000000000005,Autumn
2014-11-24,4.0,3.0,6.0,30.6,19.0,1.0,1.0,2.1,2014,11,Monday,24,Monday,0,66.69999999999999,Autumn
2014-11-25,5.36,1.68,2.0,19.2,18.0,0.0,2.0,3.0,2014,11,Tuesday,25,Tuesday,0,51.239999999999995,Autumn
2014-11-26,3.0,5.0,6.0,21.0,13.0,3.0,11.0,2.0,2014,11,Wednesday,26,Wednesday,0,64.0,Autumn
2014-11-27,7.0,3.67,2.3,21.2,9.0,1.0,4.0,3.0,2014,11,Thursday,27,Thursday,0,51.17,Autumn
2014-11-28,3.02,1.4,15.0,15.9,12.0,1.0,2.0,1.0,2014,11,Friday,28,Friday,0,51.32,Autumn
2014-11-29,3.0,2.01,3.3,31.0,16.0,0.0,0.0,5.0,2014,11,Saturday,29,Saturday,1,60.31,Autumn
2014-11-30,5.68,1.33,5.0,22.6,9.0,1.0,0.0,2.0,2014,11,Sunday,30,Sunday,1,46.61,Autumn
2014-12-01,4.34,4.01,0.0,36.4,19.0,0.0,2.0,2.0,2014,12,Monday,1,Monday,0,67.75,Winter
2014-12-02,6.99,4.33,3.7,7.8,26.0,0.0,4.0,1.0,2014,12,Tuesday,2,Tuesday,0,53.82,Winter
2014-12-03,4.0,3.33,5.0,16.6,23.0,2.0,13.0,3.2,2014,12,Wednesday,3,Wednesday,0,70.13000000000001,Winter
2014-12-04,3.0,4.34,3.6,28.7,16.0,1.0,1.0,0.0,2014,12,Thursday,4,Thursday,0,57.64,Winter
2014-12-05,2.02,5.68,1.0,28.1,15.0,1.0,1.0,2.2,2014,12,Friday,5,Friday,0,56.0,Winter
2014-12-06,3.34,3.68,1.0,12.4,9.0,0.0,7.0,1.0,2014,12,Saturday,6,Saturday,1,37.42,Winter
2014-12-07,5.0,4.911,4.0,45.7,6.0,0.0,12.0,0.0,2014,12,Sunday,7,Sunday,1,77.611,Winter
2014-12-08,1.0,3.33,2.0,20.3,9.0,0.0,0.0,0.0,2014,12,Monday,8,Monday,0,35.63,Winter
2014-12-09,1.0,2.34,7.0,27.28,12.0,1.0,0.0,2.0,2014,12,Tuesday,9,Tuesday,0,52.620000000000005,Winter
2014-12-10,3.34,3.0,2.0,51.2,28.0,3.0,6.0,0.0,2014,12,Wednesday,10,Wednesday,0,96.54,Winter
2014-12-11,2.34,5.33,7.0,16.3,21.0,2.0,0.0,0.0,2014,12,Thursday,11,Thursday,0,53.97,Winter
2014-12-12,6.34,2.34,5.6,41.4,18.0,0.0,2.0,0.0,2014,12,Friday,12,Friday,0,75.68,Winter
2014-12-13,1.0,3.34,2.4,25.1,11.0,1.0,7.0,0.0,2014,12,Saturday,13,Saturday,1,50.84,Winter
2014-12-14,10.0,2.34,4.4,40.0,10.0,0.0,6.0,1.0,2014,12,Sunday,14,Sunday,1,73.74000000000001,Winter
2014-12-15,5.34,4.02,7.64,42.2,14.0,1.0,9.0,1.0,2014,12,Monday,15,Monday,0,84.2,Winter
2014-12-16,6.34,1.34,6.2,23.0,23.0,3.0,4.0,1.0,2014,12,Tuesday,16,Tuesday,0,67.88,Winter
2014-12-17,3.0,3.67,3.5,28.0,17.0,2.0,8.0,0.0,2014,12,Wednesday,17,Wednesday,0,65.17,Winter
2014-12-18,5.0,3.67,3.0,26.6,9.0,0.0,0.0,0.0,2014,12,Thursday,18,Thursday,0,47.27,Winter
2014-12-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014,12,Friday,19,Friday,0,0.0,Winter
2014-12-20,1.0,3.66,2.0,31.3,9.0,0.0,0.0,3.0,2014,12,Saturday,20,Saturday,1,49.96,Winter
2014-12-21,4.33,4.33,2.0,52.5,6.0,0.0,10.0,1.0,2014,12,Sunday,21,Sunday,1,80.16,Winter
2014-12-22,3.34,4.68,2.284,19.6,43.0,1.0,13.0,4.0,2014,12,Monday,22,Monday,0,90.904,Winter
2014-12-23,10.5,3.0,4.6,40.4,13.0,2.0,15.0,0.0,2014,12,Tuesday,23,Tuesday,0,88.5,Winter
2014-12-24,1.0,3.0,1.0,41.6,16.0,0.0,2.0,2.0,2014,12,Wednesday,24,Wednesday,0,66.6,Winter
2014-12-25,8.34,2.0,9.5,31.0,16.0,0.0,2.0,2.0,2014,12,Thursday,25,Thursday,0,70.84,Winter
2014-12-26,3.33,4.01,3.0,30.7,25.0,1.0,0.0,0.0,2014,12,Friday,26,Friday,0,67.03999999999999,Winter
2014-12-27,7.33,5.34,4.4,39.0,26.0,0.0,9.0,3.0,2014,12,Saturday,27,Saturday,1,94.07,Winter
2014-12-28,2.34,10.76,3.0,80.4,15.0,0.0,13.0,1.0,2014,12,Sunday,28,Sunday,1,125.5,Winter
2014-12-29,2.33,3.66,4.0,40.0,5.0,1.0,2.0,0.0,2014,12,Monday,29,Monday,0,57.99,Winter
2014-12-30,9.0,5.63,3.8,51.0,18.0,0.0,5.0,2.0,2014,12,Tuesday,30,Tuesday,0,94.43,Winter
2014-12-31,5.67,6.33,2.5,41.08,14.0,3.0,10.0,1.0,2014,12,Wednesday,31,Wednesday,0,83.58,Winter
2015-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015,1,Thursday,1,Thursday,0,0.0,Winter
2015-01-02,6.0,5.33,4.9,50.8,13.0,0.0,6.25,2.0,2015,1,Friday,2,Friday,0,88.28,Winter
2015-01-03,9.0,4.67,6.0,57.24,11.0,3.0,0.0,4.0,2015,1,Saturday,3,Saturday,1,94.91,Winter
2015-01-04,4.68,8.92,3.5,60.1,4.0,0.0,2.0,1.0,2015,1,Sunday,4,Sunday,1,84.2,Winter
2015-01-05,2.34,3.32,1.0,33.6,14.0,0.0,16.0,3.0,2015,1,Monday,5,Monday,0,73.26,Winter
2015-01-06,3.0,9.37,7.3,42.0,13.0,0.0,3.0,0.0,2015,1,Tuesday,6,Tuesday,0,77.67,Winter
2015-01-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015,1,Wednesday,7,Wednesday,0,0.0,Winter
2015-01-08,2.0,7.077,1.2,46.4,13.0,1.0,1.0,2.0,2015,1,Thursday,8,Thursday,0,73.67699999999999,Winter
2015-01-09,3.0,4.34,9.4,36.2,33.0,2.0,7.0,2.0,2015,1,Friday,9,Friday,0,96.94,Winter
2015-01-10,6.0,5.864,7.0,32.6,14.0,3.0,1.0,1.0,2015,1,Saturday,10,Saturday,1,70.464,Winter
2015-01-11,3.0,7.34,7.0,43.6,11.0,1.0,11.0,2.0,2015,1,Sunday,11,Sunday,1,85.94,Winter
2015-01-12,2.33,3.34,7.5,36.6,18.0,0.0,6.0,1.0,2015,1,Monday,12,Monday,0,74.77000000000001,Winter
2015-01-13,10.34,4.66,10.0,34.0,14.0,2.0,4.0,2.0,2015,1,Tuesday,13,Tuesday,0,81.0,Winter
2015-01-14,3.0,3.34,5.0,23.0,20.0,0.0,1.0,0.0,2015,1,Wednesday,14,Wednesday,0,55.34,Winter
2015-01-15,6.67,3.0,1.0,55.25,13.0,0.0,15.0,2.0,2015,1,Thursday,15,Thursday,0,95.92,Winter
2015-01-16,6.33,5.99,3.8,43.0,16.0,2.0,6.0,2.0,2015,1,Friday,16,Friday,0,85.12,Winter
2015-01-17,6.68,5.68,7.0,19.2,18.0,0.0,0.0,0.0,2015,1,Saturday,17,Saturday,1,56.56,Winter
2015-01-18,4.0,4.34,4.5,20.4,16.0,0.0,0.0,2.0,2015,1,Sunday,18,Sunday,1,51.239999999999995,Winter
2015-01-19,5.34,2.68,1.1,32.0,12.0,0.0,20.0,2.0,2015,1,Monday,19,Monday,0,75.12,Winter
2015-01-20,4.34,0.33,6.0,38.0,24.0,1.0,4.0,1.0,2015,1,Tuesday,20,Tuesday,0,78.67,Winter
2015-01-21,4.0,1.0,2.0,37.45,17.0,1.0,0.0,1.0,2015,1,Wednesday,21,Wednesday,0,63.45,Winter
2015-01-22,4.0,1.34,4.0,21.4,19.0,0.0,0.0,1.0,2015,1,Thursday,22,Thursday,0,50.739999999999995,Winter
2015-01-23,3.67,4.728,8.0,30.0,14.0,0.0,7.0,2.0,2015,1,Friday,23,Friday,0,69.398,Winter
2015-01-24,4.34,3.33,9.2,49.7,31.0,0.0,22.0,1.0,2015,1,Saturday,24,Saturday,1,120.57,Winter
2015-01-25,4.0,1.13,1.9,38.0,11.0,1.0,5.0,0.0,2015,1,Sunday,25,Sunday,1,62.03,Winter
2015-01-26,8.5,4.67,4.0,34.4,15.0,0.0,13.0,0.0,2015,1,Monday,26,Monday,0,79.57,Winter
2015-01-27,2.67,6.33,1.0,20.0,14.0,0.0,0.0,0.0,2015,1,Tuesday,27,Tuesday,0,44.0,Winter
2015-01-28,3.0,5.34,3.0,32.0,18.0,3.0,5.0,3.0,2015,1,Wednesday,28,Wednesday,0,72.34,Winter
2015-01-29,4.34,5.71,8.7,24.4,16.0,3.0,11.0,3.0,2015,1,Thursday,29,Thursday,0,76.15,Winter
2015-01-30,1.0,1.068,1.0,20.5,19.0,1.0,0.0,0.0,2015,1,Friday,30,Friday,0,43.568,Winter
2015-01-31,8.34,6.112,5.0,32.4,12.0,0.0,11.0,2.0,2015,1,Saturday,31,Saturday,1,76.852,Winter
2015-02-01,4.34,7.35,7.0,35.6,7.0,1.0,0.0,1.0,2015,2,Sunday,1,Sunday,1,63.29,Winter
2015-02-02,6.0,4.0,5.1,20.9,14.0,0.0,3.0,2.0,2015,2,Monday,2,Monday,0,55.0,Winter
2015-02-03,3.33,3.0,6.2,24.2,18.0,0.0,6.0,5.0,2015,2,Tuesday,3,Tuesday,0,65.73,Winter
2015-02-04,2.34,2.67,2.4,38.8,6.0,0.0,12.0,0.0,2015,2,Wednesday,4,Wednesday,0,64.21,Winter
2015-02-05,2.0,5.57,3.0,24.85,12.0,0.0,2.0,1.0,2015,2,Thursday,5,Thursday,0,50.42,Winter
2015-02-06,3.33,3.33,7.3,23.0,7.0,1.0,13.0,1.0,2015,2,Friday,6,Friday,0,58.96,Winter
2015-02-07,2.0,5.0,1.9,33.6,9.0,0.0,0.0,2.0,2015,2,Saturday,7,Saturday,1,53.5,Winter
2015-02-08,1.34,7.759,5.7,29.9,8.0,0.0,0.0,0.0,2015,2,Sunday,8,Sunday,1,52.699,Winter
2015-02-09,3.33,3.54,9.6,20.7,8.0,1.0,0.0,1.0,2015,2,Monday,9,Monday,0,47.17,Winter
2015-02-10,3.66,8.67,7.0,33.0,11.0,0.0,6.0,3.0,2015,2,Tuesday,10,Tuesday,0,72.33,Winter
2015-02-11,3.0,5.14,3.6,48.5,16.0,0.0,20.0,2.0,2015,2,Wednesday,11,Wednesday,0,98.24000000000001,Winter
2015-02-12,3.0,4.0,6.0,23.82,11.0,1.0,5.0,0.0,2015,2,Thursday,12,Thursday,0,53.82,Winter
2015-02-13,6.01,4.23,7.0,29.6,11.0,1.0,22.0,1.0,2015,2,Friday,13,Friday,0,81.84,Winter
2015-02-14,4.33,1.736,6.7,29.2,13.0,1.0,5.0,4.0,2015,2,Saturday,14,Saturday,1,64.96600000000001,Winter
2015-02-15,11.68,2.33,4.3,38.0,7.0,0.0,7.0,2.0,2015,2,Sunday,15,Sunday,1,72.31,Winter
2015-02-16,3.01,3.75,4.0,40.1,4.0,0.0,10.0,0.0,2015,2,Monday,16,Monday,0,64.86,Winter
2015-02-17,5.33,8.693,4.0,36.2,3.0,0.0,6.0,1.0,2015,2,Tuesday,17,Tuesday,0,64.223,Winter
2015-02-18,1.0,2.66,1.33,36.212,4.0,0.0,11.0,0.0,2015,2,Wednesday,18,Wednesday,0,56.202000000000005,Winter
2015-02-19,2.0,3.332,4.0,36.7,2.0,2.0,6.0,3.0,2015,2,Thursday,19,Thursday,0,59.032000000000004,Winter
